time,temperature,windspeed,winddirection
2023-03-23T00:00,8.9,5.8,184
2023-03-23T01:00,9.2,6.1,183
2023-03-23T02:00,9.2,5.9,191
2023-03-23T03:00,9.3,6.1,208
2023-03-23T04:00,9.1,6.7,216
2023-03-23T05:00,9.1,6.9,223
2023-03-23T06:00,8.9,6.5,214
2023-03-23T07:00,9.2,6.5,214
2023-03-23T08:00,10.4,8.2,203
2023-03-23T09:00,11.8,9.7,195
2023-03-23T10:00,13.0,10.0,210
2023-03-23T11:00,13.3,10.9,207
2023-03-23T12:00,14.5,12.4,210
2023-03-23T13:00,17.2,13.8,219
2023-03-23T14:00,18.4,17.2,241
2023-03-23T15:00,17.7,15.8,246
2023-03-23T16:00,16.6,14.1,251
2023-03-23T17:00,14.9,9.9,251
2023-03-23T18:00,13.5,11.8,258
2023-03-23T19:00,13.5,8.6,237
2023-03-23T20:00,12.7,7.4,231
2023-03-23T21:00,12.2,8.6,237
2023-03-23T22:00,12.0,8.2,232
2023-03-23T23:00,11.7,8.4,245
2023-03-24T00:00,11.0,7.8,248
2023-03-24T01:00,11.0,7.3,250
2023-03-24T02:00,10.4,6.8,238
2023-03-24T03:00,9.9,6.4,232
2023-03-24T04:00,9.6,6.4,227
2023-03-24T05:00,9.1,5.6,220
2023-03-24T06:00,9.0,5.2,214
2023-03-24T07:00,9.3,5.9,191
2023-03-24T08:00,10.6,7.6,185
2023-03-24T09:00,11.8,9.4,187
2023-03-24T10:00,12.4,11.3,187
2023-03-24T11:00,13.1,11.2,182
2023-03-24T12:00,15.1,13.3,193
2023-03-24T13:00,17.1,16.0,216
2023-03-24T14:00,17.2,14.3,223
2023-03-24T15:00,17.5,11.8,211
2023-03-24T16:00,17.8,12.0,219
2023-03-24T17:00,16.9,12.0,226
2023-03-24T18:00,14.9,11.2,255
2023-03-24T19:00,13.8,9.2,225
2023-03-24T20:00,13.6,8.2,218
2023-03-24T21:00,13.2,8.2,229
2023-03-24T22:00,12.7,9.7,248
2023-03-24T23:00,12.1,7.4,247
2023-03-25T00:00,11.8,6.8,267
2023-03-25T01:00,11.0,8.7,265
2023-03-25T02:00,10.0,7.9,273
2023-03-25T03:00,9.2,7.2,273
2023-03-25T04:00,8.5,6.6,261
2023-03-25T05:00,8.1,6.5,267
2023-03-25T06:00,7.8,5.9,256
2023-03-25T07:00,7.8,6.0,245
2023-03-25T08:00,8.8,6.3,239
2023-03-25T09:00,10.4,7.4,231
2023-03-25T10:00,12.5,9.2,231
2023-03-25T11:00,13.6,10.1,235
2023-03-25T12:00,13.8,13.8,242
2023-03-25T13:00,13.0,11.8,250
2023-03-25T14:00,13.4,13.2,235
2023-03-25T15:00,12.5,12.4,253
2023-03-25T16:00,11.6,11.6,248
2023-03-25T17:00,11.1,9.2,239
2023-03-25T18:00,10.5,9.6,257
2023-03-25T19:00,9.4,9.0,241
2023-03-25T20:00,8.9,8.4,245
2023-03-25T21:00,8.6,8.9,249
2023-03-25T22:00,8.2,9.1,252
2023-03-25T23:00,7.7,8.9,249
2023-03-26T00:00,7.4,9.9,251
2023-03-26T01:00,7.2,9.2,239
2023-03-26T02:00,6.9,8.6,237
2023-03-26T03:00,6.6,9.1,236
2023-03-26T04:00,6.3,10.5,239
2023-03-26T05:00,6.3,9.6,236
2023-03-26T06:00,6.4,10.2,231
2023-03-26T07:00,7.1,10.5,229
2023-03-26T08:00,7.5,13.4,239
2023-03-26T09:00,7.6,13.8,250
2023-03-26T10:00,8.3,12.8,254
2023-03-26T11:00,9.5,15.7,261
2023-03-26T12:00,9.9,15.9,257
2023-03-26T13:00,9.5,16.6,257
2023-03-26T14:00,10.0,17.7,258
2023-03-26T15:00,10.0,15.2,266
2023-03-26T16:00,9.9,14.8,267
2023-03-26T17:00,9.5,12.2,272
2023-03-26T18:00,8.7,8.3,268
2023-03-26T19:00,7.7,3.5,246
2023-03-26T20:00,7.3,4.1,225
2023-03-26T21:00,7.0,4.6,225
2023-03-26T22:00,6.5,4.2,239
2023-03-26T23:00,6.2,3.8,253
2023-03-27T00:00,5.8,2.7,247
2023-03-27T01:00,4.8,3.9,248
2023-03-27T02:00,4.6,3.6,264
2023-03-27T03:00,4.4,4.3,294
2023-03-27T04:00,4.0,5.4,323
2023-03-27T05:00,3.7,5.9,349
2023-03-27T06:00,3.3,5.1,352
2023-03-27T07:00,3.5,5.6,333
2023-03-27T08:00,4.3,9.3,332
2023-03-27T09:00,4.9,10.3,331
2023-03-27T10:00,5.2,11.8,320
2023-03-27T11:00,5.3,11.5,321
2023-03-27T12:00,5.2,13.5,326
2023-03-27T13:00,5.0,14.2,324
2023-03-27T14:00,5.4,14.3,321
2023-03-27T15:00,5.7,14.0,316
2023-03-27T16:00,4.8,13.9,323
2023-03-27T17:00,3.3,17.4,333
2023-03-27T18:00,2.4,16.9,336
2023-03-27T19:00,1.6,13.4,333
2023-03-27T20:00,1.0,12.7,335
2023-03-27T21:00,0.5,12.6,340
2023-03-27T22:00,-0.3,11.4,336
2023-03-27T23:00,-0.6,9.0,337
2023-03-28T00:00,-1.0,7.7,319
2023-03-28T01:00,-1.5,6.0,295
2023-03-28T02:00,-1.8,5.5,281
2023-03-28T03:00,-1.9,4.7,270
2023-03-28T04:00,-2.0,4.6,252
2023-03-28T05:00,-2.0,3.8,221
2023-03-28T06:00,-1.9,4.6,219
2023-03-28T07:00,-1.3,6.8,245
2023-03-28T08:00,-0.3,11.5,284
2023-03-28T09:00,0.6,12.6,301
2023-03-28T10:00,1.2,12.3,308
2023-03-28T11:00,1.8,16.3,313
2023-03-28T12:00,1.8,20.4,324
2023-03-28T13:00,1.4,20.2,320
2023-03-28T14:00,2.4,18.9,318
2023-03-28T15:00,2.0,18.4,318
2023-03-28T16:00,1.1,18.8,324
2023-03-28T17:00,0.3,16.5,324
2023-03-28T18:00,-0.3,15.1,320
2023-03-28T19:00,-0.8,14.3,315
2023-03-28T20:00,-1.2,12.0,309
2023-03-28T21:00,-1.6,12.6,307
2023-03-28T22:00,-1.8,12.3,302
2023-03-28T23:00,-2.1,11.4,288
2023-03-29T00:00,-2.4,10.7,284
2023-03-29T01:00,-2.8,10.7,284
2023-03-29T02:00,-3.0,10.5,286
2023-03-29T03:00,-3.2,9.7,285
2023-03-29T04:00,-3.4,9.4,288
2023-03-29T05:00,-3.5,9.3,286
2023-03-29T06:00,-3.4,9.7,285
2023-03-29T07:00,-2.5,8.5,282
2023-03-29T08:00,-1.2,9.5,281
2023-03-29T09:00,0.5,10.1,274
2023-03-29T10:00,1.9,11.2,266
2023-03-29T11:00,3.2,11.9,268
2023-03-29T12:00,4.3,11.9,265
2023-03-29T13:00,6.1,11.5,274
2023-03-29T14:00,6.7,10.8,272
2023-03-29T15:00,7.0,9.7,266
2023-03-29T16:00,7.0,8.5,258
2023-03-29T17:00,6.6,7.3,250
2023-03-29T18:00,5.6,4.1,225
2023-03-29T19:00,5.0,4.3,175
2023-03-29T20:00,4.0,5.4,176
2023-03-29T21:00,3.5,6.5,174
2023-03-29T22:00,3.2,7.2,174
2023-03-29T23:00,2.9,8.4,173
2023-03-30T00:00,2.7,8.6,180
2023-03-30T01:00,2.8,8.4,187
2023-03-30T02:00,2.6,7.7,191
2023-03-30T03:00,2.5,7.6,185
2023-03-30T04:00,2.2,7.6,183
2023-03-30T05:00,2.1,7.2,183
2023-03-30T06:00,2.3,7.9,183
2023-03-30T07:00,3.8,7.6,177
2023-03-30T08:00,4.5,8.3,175
2023-03-30T09:00,5.9,9.0,175
2023-03-30T10:00,7.1,9.4,180
2023-03-30T11:00,7.7,9.7,184
2023-03-30T12:00,8.5,10.1,176
2023-03-30T13:00,10.6,10.1,163
2023-03-30T14:00,11.6,11.7,171
2023-03-30T15:00,11.8,11.5,176
2023-03-30T16:00,11.7,11.2,186
2023-03-30T17:00,11.0,9.7,182
2023-03-30T18:00,10.2,9.5,171
2023-03-30T19:00,9.8,10.0,167
2023-03-30T20:00,9.2,9.7,184
2023-03-30T21:00,8.9,9.2,191
2023-03-30T22:00,9.0,9.1,198
2023-03-30T23:00,9.4,9.7,222
2023-03-31T00:00,9.4,10.0,232
2023-03-31T01:00,9.3,11.2,237
2023-03-31T02:00,9.2,11.6,248
2023-03-31T03:00,9.1,12.9,257
2023-03-31T04:00,9.0,12.3,265
2023-03-31T05:00,8.7,11.2,264
2023-03-31T06:00,8.6,11.6,263
2023-03-31T07:00,9.2,9.8,253
2023-03-31T08:00,10.0,12.9,257
2023-03-31T09:00,10.8,12.5,252
2023-03-31T10:00,12.0,13.0,256
2023-03-31T11:00,12.4,12.4,244
2023-03-31T12:00,13.4,12.7,241
2023-03-31T13:00,14.1,12.9,247
2023-03-31T14:00,14.2,12.6,243
2023-03-31T15:00,14.1,11.3,239
2023-03-31T16:00,13.6,8.5,234
2023-03-31T17:00,12.8,8.7,222
2023-03-31T18:00,11.7,5.2,192
2023-03-31T19:00,10.9,5.3,152
2023-03-31T20:00,10.2,6.8,162
2023-03-31T21:00,9.9,5.8,180
2023-03-31T22:00,9.5,4.7,184
2023-03-31T23:00,9.4,5.4,172
2023-04-01T00:00,9.1,5.4,184
2023-04-01T01:00,9.0,4.9,197
2023-04-01T02:00,9.1,5.1,231
2023-04-01T03:00,8.9,5.8,240
2023-04-01T04:00,8.4,5.7,235
2023-04-01T05:00,8.2,5.6,230
2023-04-01T06:00,8.3,6.4,232
2023-04-01T07:00,8.5,7.9,240
2023-04-01T08:00,8.9,9.2,249
2023-04-01T09:00,10.0,9.4,252
2023-04-01T10:00,10.8,10.0,255
2023-04-01T11:00,10.5,9.6,257
2023-04-01T12:00,9.8,7.0,249
2023-04-01T13:00,10.2,6.4,232
2023-04-01T14:00,10.7,7.4,256
2023-04-01T15:00,10.5,9.9,316
2023-04-01T16:00,9.3,11.9,355
2023-04-01T17:00,9.0,11.5,360
2023-04-01T18:00,8.6,11.5,358
2023-04-01T19:00,8.2,11.3,353
2023-04-01T20:00,7.9,9.5,351
2023-04-01T21:00,7.7,8.3,342
2023-04-01T22:00,7.5,9.6,347
2023-04-01T23:00,7.2,8.8,348
2023-04-02T00:00,7.0,9.4,360
2023-04-02T01:00,6.8,8.7,353
2023-04-02T02:00,6.5,10.5,8
2023-04-02T03:00,5.8,11.0,11
2023-04-02T04:00,5.2,10.5,8
2023-04-02T05:00,5.0,9.4,360
2023-04-02T06:00,4.5,12.6,360
2023-04-02T07:00,4.0,12.3,7
2023-04-02T08:00,4.0,12.5,12
2023-04-02T09:00,3.9,12.6,13
2023-04-02T10:00,4.0,12.9,13
2023-04-02T11:00,4.3,12.9,13
2023-04-02T12:00,4.8,13.3,13
2023-04-02T13:00,4.6,13.0,357
2023-04-02T14:00,4.6,14.0,360
2023-04-02T15:00,4.4,15.1,359
2023-04-02T16:00,3.8,14.0,1
2023-04-02T17:00,3.8,13.7,3
2023-04-02T18:00,3.4,14.7,11
2023-04-02T19:00,3.3,11.9,5
2023-04-02T20:00,3.2,11.2,6
2023-04-02T21:00,3.3,12.2,19
2023-04-02T22:00,3.2,12.1,17
2023-04-02T23:00,2.7,12.6,2
2023-04-03T00:00,1.9,14.8,4
2023-04-03T01:00,1.9,15.2,4
2023-04-03T02:00,1.0,14.5,6
2023-04-03T03:00,0.2,13.7,3
2023-04-03T04:00,-0.4,14.1,3
2023-04-03T05:00,-0.7,13.7,3
2023-04-03T06:00,-1.1,13.7,2
2023-04-03T07:00,-0.5,13.3,2
2023-04-03T08:00,0.5,14.6,9
2023-04-03T09:00,1.8,14.9,8
2023-04-03T10:00,2.8,16.8,15
2023-04-03T11:00,3.7,16.7,14
2023-04-03T12:00,4.5,16.9,12
2023-04-03T13:00,4.9,16.2,13
2023-04-03T14:00,4.8,16.6,18
2023-04-03T15:00,4.5,16.2,17
2023-04-03T16:00,4.2,14.7,17
2023-04-03T17:00,3.7,14.1,13
2023-04-03T18:00,3.0,10.4,360
2023-04-03T19:00,2.8,8.7,353
2023-04-03T20:00,1.9,7.7,349
2023-04-03T21:00,1.3,7.9,344
2023-04-03T22:00,0.7,9.5,349
2023-04-03T23:00,0.1,10.2,350
2023-04-04T00:00,-0.3,9.7,345
2023-04-04T01:00,-0.7,9.6,340
2023-04-04T02:00,-1.0,8.4,340
2023-04-04T03:00,-1.3,8.0,342
2023-04-04T04:00,-1.5,7.6,341
2023-04-04T05:00,-1.7,7.1,336
2023-04-04T06:00,-1.8,7.1,336
2023-04-04T07:00,-1.2,7.8,338
2023-04-04T08:00,-0.3,8.6,345
2023-04-04T09:00,1.0,11.4,347
2023-04-04T10:00,1.5,12.9,347
2023-04-04T11:00,1.9,12.9,342
2023-04-04T12:00,1.9,13.2,338
2023-04-04T13:00,2.4,13.0,336
2023-04-04T14:00,2.7,12.6,336
2023-04-04T15:00,2.8,12.6,336
2023-04-04T16:00,2.8,12.3,339
2023-04-04T17:00,2.4,11.1,335
2023-04-04T18:00,1.8,10.0,330
2023-04-04T19:00,1.1,7.1,319
2023-04-04T20:00,0.4,5.1,315
2023-04-04T21:00,0.1,4.6,309
2023-04-04T22:00,-0.2,4.8,297
2023-04-04T23:00,-0.6,4.5,299
2023-04-05T00:00,-0.9,4.1,308
2023-04-05T01:00,-1.6,4.1,308
2023-04-05T02:00,-1.9,3.8,311
2023-04-05T03:00,-2.3,4.1,315
2023-04-05T04:00,-2.6,3.8,319
2023-04-05T05:00,-2.9,3.1,324
2023-04-05T06:00,-2.9,2.6,326
2023-04-05T07:00,-2.0,2.4,297
2023-04-05T08:00,-0.8,2.8,320
2023-04-05T09:00,0.5,2.3,321
2023-04-05T10:00,1.9,2.6,344
2023-04-05T11:00,2.8,2.5,360
2023-04-05T12:00,3.5,2.5,8
2023-04-05T13:00,3.6,4.2,340
2023-04-05T14:00,3.7,5.4,356
2023-04-05T15:00,3.8,5.8,360
2023-04-05T16:00,3.7,5.4,8
2023-04-05T17:00,3.5,5.5,11
2023-04-05T18:00,3.1,5.5,11
2023-04-05T19:00,2.5,4.5,14
2023-04-05T20:00,2.1,3.6,37
2023-04-05T21:00,1.7,3.6,53
2023-04-05T22:00,1.2,2.6,56
2023-04-05T23:00,0.7,2.3,51
2023-04-06T00:00,0.4,2.5,8
2023-04-06T01:00,-0.1,3.6,360
2023-04-06T02:00,-0.5,4.4,351
2023-04-06T03:00,-0.7,4.8,347
2023-04-06T04:00,-0.8,5.9,346
2023-04-06T05:00,-0.8,6.6,351
2023-04-06T06:00,-0.7,7.3,349
2023-04-06T07:00,-0.1,9.0,344
2023-04-06T08:00,0.6,10.4,346
2023-04-06T09:00,1.6,11.1,347
2023-04-06T10:00,2.2,14.8,1
2023-04-06T11:00,2.1,15.1,348
2023-04-06T12:00,2.4,16.1,344
2023-04-06T13:00,2.0,15.3,341
2023-04-06T14:00,2.3,15.0,343
2023-04-06T15:00,2.4,14.5,346
2023-04-06T16:00,2.4,14.4,347
2023-04-06T17:00,2.4,13.3,347
2023-04-06T18:00,2.4,12.1,348
2023-04-06T19:00,2.7,11.0,349
2023-04-06T20:00,2.6,10.6,350
2023-04-06T21:00,2.6,10.7,346
2023-04-06T22:00,2.7,10.1,360
2023-04-06T23:00,2.8,8.4,353
2023-04-07T00:00,3.0,7.9,357
2023-04-07T01:00,3.4,7.6,357
2023-04-07T02:00,3.7,6.9,354
2023-04-07T03:00,3.9,6.5,360
2023-04-07T04:00,4.3,6.9,9
2023-04-07T05:00,4.6,6.6,13
2023-04-07T06:00,5.0,7.1,15
2023-04-07T07:00,5.6,8.0,5
2023-04-07T08:00,6.4,7.5,17
2023-04-07T09:00,7.7,10.2,45
2023-04-07T10:00,10.2,12.4,80
2023-04-07T11:00,11.2,8.8,81
2023-04-07T12:00,11.0,9.1,99
2023-04-07T13:00,10.4,10.4,110
2023-04-07T14:00,10.2,11.4,108
2023-04-07T15:00,10.8,9.6,110
2023-04-07T16:00,11.0,9.9,109
2023-04-07T17:00,10.5,10.5,112
2023-04-07T18:00,9.4,10.8,120
2023-04-07T19:00,8.5,8.9,111
2023-04-07T20:00,7.3,8.5,118
2023-04-07T21:00,6.6,8.4,115
2023-04-07T22:00,5.9,9.0,113
2023-04-07T23:00,4.9,7.6,109
2023-04-08T00:00,4.1,6.7,106
2023-04-08T01:00,3.5,5.5,101
2023-04-08T02:00,2.9,4.7,99
2023-04-08T03:00,2.4,4.7,86
2023-04-08T04:00,2.0,4.7,81
2023-04-08T05:00,1.6,4.4,81
2023-04-08T06:00,1.8,4.0,80
2023-04-08T07:00,3.1,4.1,75
2023-04-08T08:00,5.1,5.4,86
2023-04-08T09:00,7.6,6.5,87
2023-04-08T10:00,9.9,10.2,108
2023-04-08T11:00,10.9,10.4,110
2023-04-08T12:00,11.4,9.4,108
2023-04-08T13:00,12.4,6.9,81
2023-04-08T14:00,12.6,7.6,71
2023-04-08T15:00,12.3,8.3,56
2023-04-08T16:00,12.0,7.4,51
2023-04-08T17:00,11.5,6.6,41
2023-04-08T18:00,10.7,4.5,29
2023-04-08T19:00,10.4,4.0,10
2023-04-08T20:00,9.7,4.0,333
2023-04-08T21:00,9.1,4.8,333
2023-04-08T22:00,8.4,5.9,346
2023-04-08T23:00,8.1,5.2,326
2023-04-09T00:00,7.8,5.4,307
2023-04-09T01:00,7.8,4.9,324
2023-04-09T02:00,7.5,5.2,326
2023-04-09T03:00,7.1,3.1,339
2023-04-09T04:00,6.9,2.5,352
2023-04-09T05:00,6.6,2.6,16
2023-04-09T06:00,6.7,2.3,18
2023-04-09T07:00,7.6,2.2,351
2023-04-09T08:00,8.5,2.4,63
2023-04-09T09:00,9.8,2.9,90
2023-04-09T10:00,11.4,5.0,111
2023-04-09T11:00,11.7,5.9,133
2023-04-09T12:00,12.4,3.6,135
2023-04-09T13:00,12.8,4.0,90
2023-04-09T14:00,12.8,3.7,101
2023-04-09T15:00,13.5,2.9,83
2023-04-09T16:00,13.6,2.2,81
2023-04-09T17:00,13.2,3.7,11
2023-04-09T18:00,12.2,6.6,351
2023-04-09T19:00,11.4,3.1,339
2023-04-09T20:00,10.7,2.6,344
2023-04-09T21:00,10.0,3.1,339
2023-04-09T22:00,9.3,3.1,339
2023-04-09T23:00,8.7,2.9,330
2023-04-10T00:00,8.2,2.9,330
2023-04-10T01:00,7.9,3.3,354
2023-04-10T02:00,7.3,3.3,347
2023-04-10T03:00,6.8,3.6,354
2023-04-10T04:00,6.4,3.3,6
2023-04-10T05:00,6.0,3.3,13
2023-04-10T06:00,6.1,2.6,16
2023-04-10T07:00,6.9,2.9,360
2023-04-10T08:00,8.6,5.2,16
2023-04-10T09:00,10.7,4.0,355
2023-04-10T10:00,12.9,5.1,356
2023-04-10T11:00,14.8,6.5,19
2023-04-10T12:00,15.1,6.6,22
2023-04-10T13:00,16.0,8.0,355
2023-04-10T14:00,16.1,8.3,2
2023-04-10T15:00,15.9,8.3,2
2023-04-10T16:00,14.9,8.4,10
2023-04-10T17:00,14.1,6.5,34
2023-04-10T18:00,13.5,4.7,32
2023-04-10T19:00,12.7,3.8,49
2023-04-10T20:00,11.7,3.9,68
2023-04-10T21:00,10.7,4.0,85
2023-04-10T22:00,10.0,3.3,96
2023-04-10T23:00,9.5,3.2,117
2023-04-11T00:00,8.8,3.9,124
2023-04-11T01:00,7.6,3.7,119
2023-04-11T02:00,7.1,4.3,132
2023-04-11T03:00,6.7,4.8,138
2023-04-11T04:00,6.2,5.4,143
2023-04-11T05:00,5.9,6.3,149
2023-04-11T06:00,6.1,7.3,147
2023-04-11T07:00,7.7,8.2,142
2023-04-11T08:00,9.6,10.3,144
2023-04-11T09:00,11.6,12.2,146
2023-04-11T10:00,13.5,14.8,146
2023-04-11T11:00,14.5,16.8,145
2023-04-11T12:00,15.2,17.2,151
2023-04-11T13:00,15.3,17.2,151
2023-04-11T14:00,15.3,16.9,156
2023-04-11T15:00,15.1,14.5,157
2023-04-11T16:00,15.4,13.0,156
2023-04-11T17:00,14.7,12.6,153
2023-04-11T18:00,13.6,9.2,129
2023-04-11T19:00,12.5,9.4,122
2023-04-11T20:00,11.4,8.3,124
2023-04-11T21:00,10.7,7.8,124
2023-04-11T22:00,9.6,6.3,204
2023-04-11T23:00,8.9,1.3,236
2023-04-12T00:00,8.4,1.1,90
2023-04-12T01:00,7.9,1.5,284
2023-04-12T02:00,7.7,2.7,247
2023-04-12T03:00,7.5,4.6,288
2023-04-12T04:00,7.0,7.4,284
2023-04-12T05:00,6.8,5.2,304
2023-04-12T06:00,6.8,5.9,308
2023-04-12T07:00,7.9,4.9,306
2023-04-12T08:00,8.7,2.1,301
2023-04-12T09:00,9.7,1.8,169
2023-04-12T10:00,10.8,4.2,160
2023-04-12T11:00,11.5,5.9,191
2023-04-12T12:00,12.0,6.4,218
2023-04-12T13:00,12.1,5.4,222
2023-04-12T14:00,13.1,5.4,200
2023-04-12T15:00,13.2,6.2,187
2023-04-12T16:00,13.1,5.1,184
2023-04-12T17:00,12.8,5.2,192
2023-04-12T18:00,12.0,5.7,235
2023-04-12T19:00,10.8,5.8,266
2023-04-12T20:00,9.5,4.0,280
2023-04-12T21:00,8.7,2.7,293
2023-04-12T22:00,8.4,2.3,309
2023-04-12T23:00,7.9,2.5,8
2023-04-13T00:00,7.4,2.0,45
2023-04-13T01:00,6.8,1.8,53
2023-04-13T02:00,6.3,2.5,98
2023-04-13T03:00,5.9,3.0,104
2023-04-13T04:00,5.4,2.2,171
2023-04-13T05:00,5.0,3.3,229
2023-04-13T06:00,5.1,3.8,253
2023-04-13T07:00,6.9,0.8,243
2023-04-13T08:00,9.3,1.1,90
2023-04-13T09:00,11.4,1.5,76
2023-04-13T10:00,13.2,4.5,119
2023-04-13T11:00,14.4,6.9,141
2023-04-13T12:00,15.2,7.3,147
2023-04-13T13:00,15.6,5.2,146
2023-04-13T14:00,16.0,6.6,135
2023-04-13T15:00,16.1,6.6,135
2023-04-13T16:00,16.2,5.4,143
2023-04-13T17:00,15.8,5.4,132
2023-04-13T18:00,14.9,3.7,119
2023-04-13T19:00,13.9,3.6,90
2023-04-13T20:00,12.5,3.7,79
2023-04-13T21:00,11.3,5.6,75
2023-04-13T22:00,10.6,6.5,96
2023-04-13T23:00,9.8,6.0,107
2023-04-14T00:00,9.1,5.2,115
2023-04-14T01:00,8.5,4.2,110
2023-04-14T02:00,8.1,4.3,90
2023-04-14T03:00,7.9,4.7,81
2023-04-14T04:00,7.2,5.2,78
2023-04-14T05:00,7.0,5.6,75
2023-04-14T06:00,7.4,6.0,73
2023-04-14T07:00,8.8,8.9,76
2023-04-14T08:00,10.7,8.2,75
2023-04-14T09:00,12.9,11.9,90
2023-04-14T10:00,14.0,12.2,88
2023-04-14T11:00,15.4,13.1,98
2023-04-14T12:00,15.9,13.6,102
2023-04-14T13:00,15.6,13.7,93
2023-04-14T14:00,15.2,15.5,93
2023-04-14T15:00,14.5,15.5,91
2023-04-14T16:00,14.7,15.5,91
2023-04-14T17:00,14.0,16.2,94
2023-04-14T18:00,12.8,15.1,93
2023-04-14T19:00,12.1,14.8,90
2023-04-14T20:00,10.9,13.7,93
2023-04-14T21:00,10.4,13.3,93
2023-04-14T22:00,10.4,14.6,99
2023-04-14T23:00,10.0,13.0,96
2023-04-15T00:00,9.9,12.8,100
2023-04-15T01:00,10.0,14.1,94
2023-04-15T02:00,9.9,13.7,93
2023-04-15T03:00,9.8,13.3,92
2023-04-15T04:00,9.5,13.0,90
2023-04-15T05:00,9.4,12.8,101
2023-04-15T06:00,9.2,11.4,101
2023-04-15T07:00,9.2,12.2,90
2023-04-15T08:00,9.4,12.3,83
2023-04-15T09:00,9.7,13.0,95
2023-04-15T10:00,9.8,13.3,93
2023-04-15T11:00,10.0,13.8,99
2023-04-15T12:00,10.1,14.7,115
2023-04-15T13:00,10.1,11.4,118
2023-04-15T14:00,10.5,10.4,110
2023-04-15T15:00,10.4,11.1,103
2023-04-15T16:00,10.6,11.7,99
2023-04-15T17:00,10.3,12.7,97
2023-04-15T18:00,9.9,11.6,97
2023-04-15T19:00,9.4,11.6,95
2023-04-15T20:00,8.9,10.1,96
2023-04-15T21:00,8.5,9.4,97
2023-04-15T22:00,8.0,8.7,85
2023-04-15T23:00,7.7,7.9,90
2023-04-16T00:00,7.4,7.6,87
2023-04-16T01:00,7.3,7.6,87
2023-04-16T02:00,7.4,7.6,95
2023-04-16T03:00,7.4,6.9,96
2023-04-16T04:00,7.2,6.6,103
2023-04-16T05:00,7.1,5.9,101
2023-04-16T06:00,7.3,7.6,115
2023-04-16T07:00,7.9,7.6,121
2023-04-16T08:00,9.0,8.2,128
2023-04-16T09:00,9.6,8.7,135
2023-04-16T10:00,10.0,6.9,129
2023-04-16T11:00,11.6,7.9,137
2023-04-16T12:00,12.6,7.8,146
2023-04-16T13:00,12.6,6.4,133
2023-04-16T14:00,13.0,5.6,135
2023-04-16T15:00,13.2,4.7,122
2023-04-16T16:00,13.4,4.5,61
2023-04-16T17:00,13.2,5.6,50
2023-04-16T18:00,12.1,6.6,45
2023-04-16T19:00,11.0,6.3,31
2023-04-16T20:00,9.9,6.5,34
2023-04-16T21:00,9.1,6.0,33
2023-04-16T22:00,8.8,6.1,28
2023-04-16T23:00,8.5,5.8,30
2023-04-17T00:00,8.3,5.3,28
2023-04-17T01:00,8.3,5.5,32
2023-04-17T02:00,8.1,5.3,28
2023-04-17T03:00,8.1,5.7,35
2023-04-17T04:00,7.7,5.3,28
2023-04-17T05:00,7.8,5.4,37
2023-04-17T06:00,8.0,5.9,38
2023-04-17T07:00,8.8,7.9,47
2023-04-17T08:00,10.3,7.9,51
2023-04-17T09:00,12.1,10.1,73
2023-04-17T10:00,12.6,9.7,68
2023-04-17T11:00,13.8,9.9,71
2023-04-17T12:00,13.7,10.2,80
2023-04-17T13:00,13.9,9.8,82
2023-04-17T14:00,14.1,11.3,83
2023-04-17T15:00,13.6,11.9,85
2023-04-17T16:00,12.9,11.7,81
2023-04-17T17:00,12.2,11.7,79
2023-04-17T18:00,11.5,9.5,81
2023-04-17T19:00,10.9,9.0,74
2023-04-17T20:00,10.2,8.2,67
2023-04-17T21:00,9.7,7.7,62
2023-04-17T22:00,9.5,7.9,60
2023-04-17T23:00,9.3,8.0,54
2023-04-18T00:00,9.1,8.2,49
2023-04-18T01:00,8.7,7.7,49
2023-04-18T02:00,8.6,7.9,47
2023-04-18T03:00,8.5,8.4,47
2023-04-18T04:00,8.4,8.7,38
2023-04-18T05:00,8.2,8.9,40
2023-04-18T06:00,8.3,8.9,40
2023-04-18T07:00,9.0,8.7,42
2023-04-18T08:00,9.8,9.9,46
2023-04-18T09:00,10.7,9.4,43
2023-04-18T10:00,11.9,10.6,35
2023-04-18T11:00,12.7,10.4,34
2023-04-18T12:00,13.5,11.4,35
2023-04-18T13:00,14.8,12.5,46
2023-04-18T14:00,14.8,10.5,41
2023-04-18T15:00,14.6,11.0,38
2023-04-18T16:00,15.0,10.8,30
2023-04-18T17:00,14.4,8.0,27
2023-04-18T18:00,13.8,7.2,6
2023-04-18T19:00,13.4,9.3,13
2023-04-18T20:00,12.5,8.7,5
2023-04-18T21:00,11.7,12.8,11
2023-04-18T22:00,11.2,12.8,11
2023-04-18T23:00,10.0,12.8,11
2023-04-19T00:00,9.3,10.8,15
2023-04-19T01:00,9.0,11.1,13
2023-04-19T02:00,8.7,10.1,6
2023-04-19T03:00,8.5,9.9,10
2023-04-19T04:00,7.9,10.4,2
2023-04-19T05:00,7.7,10.4,14
2023-04-19T06:00,7.6,9.7,15
2023-04-19T07:00,7.7,9.4,32
2023-04-19T08:00,8.3,9.5,53
2023-04-19T09:00,9.4,9.4,67
2023-04-19T10:00,9.6,7.2,63
2023-04-19T11:00,10.5,9.6,77
2023-04-19T12:00,10.7,9.8,84
2023-04-19T13:00,10.6,7.9,74
2023-04-19T14:00,11.4,6.0,73
